budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,cast,release_year,release_month,release_day
25000000,2,4,8.842722,1,1,6399,99.0,The Adventurer: The Curse of the Midas Box,5.1,73,1,2013,12,5
23000000,19,4,8.976738,1,2086,18653615,114.0,Anywhere But Here,5.9,66,1,1999,11,12
23000000,32,4,26.257951,1,6,33372606,93.0,Haywire,5.6,505,1,2011,11,6
23000000,2,4,12.777008,33,2086,51881013,89.0,Jaws: The Revenge,3.5,224,1,1987,7,17
23000000,195,4,6.921263,13,12,10827816,102.0,The End of the Affair,6.6,55,1,1999,12,3
23000000,32,4,12.869436,1,2086,7434726,98.0,Harley Davidson and the Marlboro Man,6.1,82,1,1991,8,23
23000000,1,4,15.676123,1,2086,29541790,124.0,In the Valley of Elah,6.6,261,1,2007,8,31
23000000,19,4,5.494047,1,2,9366227,86.0,Cheri,5.9,56,1,2009,2,10
23000000,89,4,6.618149,1,141,16123851,141.0,Vanity Fair,5.5,73,1,2004,9,1
23000000,1,1,7.876883,1,4,5837674,139.0,Bodyguards and Assassins,6.5,57,1,2009,12,18
25000000,60,4,35.169779,1,2086,94679598,104.0,1408,6.5,1343,1,2007,7,12
22700000,5,4,39.890798,1,2086,38119483,96.0,Spaceballs,6.7,902,1,1987,6,24
22500000,3,4,22.096286,1,36,15520023,112.0,The Water Diviner,6.8,431,1,2014,12,25
22000000,2,4,41.967005,46,2086,505000000,127.0,Ghost,6.9,1339,1,1990,7,12
23000000,17,4,57.110486,25,2086,369884651,119.0,There's Something About Mary,6.5,1590,1,1998,7,15
22000000,2,4,16.234053,1,2086,189833357,97.0,The Santa Clause,6.3,489,1,1994,11,10
20000000,6,4,11.263361,1,2086,75597042,127.0,The Rookie,6.5,110,1,2002,3,25
22000000,18,4,20.699212,1,2086,147880543,110.0,The Game Plan,6.0,428,1,2007,9,28
24000000,89,4,17.606087,1,2086,182016617,135.0,The Bridges of Madison County,7.3,385,1,1995,5,28
22000000,17,4,13.786075,1,2086,84772742,84.0,The Animal,4.6,304,1,2001,6,1
22000000,32,4,35.227212,1,1,77737889,191.0,Gandhi,7.4,716,1,1982,11,30
22000000,195,4,27.898438,1,1,88880821,122.0,The Hundred-Foot Journey,7.3,508,1,2014,8,6
22000000,1,4,23.218144,28,2086,110627965,114.0,The Net,5.6,354,1,1995,7,28
22000000,195,4,26.071644,26,2086,92542418,132.0,I Am Sam,7.2,530,1,2001,12,28
22000000,195,4,9.175762,1,2086,67800064,138.0,Son of God,5.9,83,1,2014,2,28
22000000,3,4,81.829237,1,1,95708457,121.0,Underworld,6.6,2512,1,2003,9,19
22000000,34,4,17.7091,1,141,57479076,108.0,Derailed,6.1,319,1,2005,11,11
22000000,2,4,17.772518,1,2086,35424826,108.0,The Informant!,6.0,301,1,2009,9,18
22000000,185,4,10.259461,1,2086,22400154,83.0,Deuce Bigalow: European Gigolo,4.7,225,1,2005,8,6
26000000,185,4,30.114383,1,2086,51164106,105.0,Delivery Man,6.2,551,1,2013,10,10
22000000,2,4,12.887673,1,2086,19351569,90.0,Saving Silverman,5.4,154,1,2001,2,9
22000000,18,4,13.410919,7,2086,77112176,94.0,Diary of a Wimpy Kid: Dog Days,6.0,223,1,2012,8,2
22000000,185,4,21.865021,1,2086,33788161,104.0,Jay and Silent Bob Strike Back,6.4,480,1,2001,8,22
30000000,34,4,9.448517,1,2086,23619609,106.0,The Glass House,5.4,201,1,2001,9,14
22000000,2,4,39.006187,1,2086,63647656,106.0,"Hail, Caesar!",5.7,1309,1,2016,2,5
22000000,32,4,35.737655,1,2086,43058898,100.0,Homefront,6.4,875,1,2013,11,27
22000000,1,4,4.365196,26,1,13555988,95.0,The Little Vampire,6.1,77,1,2000,10,27
22000000,1,4,14.725467,2,2086,10696210,104.0,RoboCop 3,4.2,305,1,1993,4,17
25000000,3,4,25.002715,2,1,72629670,96.0,The Transporter Refueled,5.2,559,1,2015,9,3
21000000,3,16,13.906611,1,1,26193068,145.0,Black Book,7.2,277,1,2006,9,1
22000000,5,4,48.784734,1,1,15447154,92.0,Before I Go to Sleep,6.2,659,1,2014,9,3
22000000,5,4,9.088209,1,2086,12000000,121.0,Sorcerer,7.4,98,1,1977,6,24
22000000,195,4,12.445176,1,2086,9479718,105.0,Stone,5.2,192,1,2010,10,7
22000000,4,4,29.230298,1,2086,15400000,116.0,Out of the Furnace,6.5,720,1,2013,12,6
25000000,1,4,18.961323,1,2086,92991835,119.0,Michael Clayton,6.5,501,1,2007,9,28
22000000,1,5,14.866351,1,2,24000000,106.0,Underdogs,6.0,122,1,2013,7,18
17000000,17,4,15.013386,1,2,73244881,111.0,To Rome with Love,5.6,546,1,2012,4,20
18000000,10,4,8.700565,1,2086,70687344,136.0,Firefox,5.5,139,1,1982,6,13
9000000,68,4,20.410354,1,67,46,90.0,Death at a Funeral,6.9,497,1,2007,2,9
21000000,2,4,10.207065,1,6,42000000,96.0,Teenage Mutant Ninja Turtles III,5.1,184,1,1993,3,17
32000000,82,4,5.683281,1,93,40222729,106.0,Hardball,6.3,123,1,2001,9,14
21000000,19,4,63.599973,4,2086,205738714,122.0,Silver Linings Playbook,6.9,4742,1,2012,9,8
21000000,21,4,17.746981,1,93,41170784,123.0,Freedom Writers,7.5,356,1,2007,1,5
21000000,25,4,34.433521,1,6,43928932,92.0,The Transporter,6.6,1692,1,2002,10,2
20000000,3,4,26.21425,1,2086,41627431,115.0,Never Back Down,6.4,497,1,2008,3,4
21000000,5,4,4.781538,1,2086,17762705,104.0,The Rage: Carrie 2,5.1,76,1,1999,3,11
17000000,19,4,10.13559,1,2086,14899417,98.0,Away We Go,6.7,189,1,2009,6,5
21000000,23,4,5.815881,15,2086,17600000,120.0,Swing Vote,5.8,65,1,2008,8,1
21000000,13,4,8.982335,1,2086,10011050,117.0,Moonlight Mile,6.5,52,1,2002,9,9
21000000,195,4,13.847872,1,6,970816,91.0,The Beaver,6.3,276,1,2011,2,11
35000000,185,4,4.189378,1,2086,69701637,114.0,The Best Little Whorehouse in Texas,5.9,41,1,1982,7,23
15000000,1,4,21.928025,1,3,2856712,97.0,eXistenZ,6.7,475,1,1999,4,14
18000000,6,4,68.159596,4,2086,389925971,115.0,Raiders of the Lost Ark,7.7,3854,1,1981,6,12
18000000,1,4,81.487685,2,2086,358991681,120.0,Home Alone 2: Lost in New York,6.3,2395,1,1992,11,19
20000000,2,4,52.456505,1,2086,303788635,135.0,Close Encounters of the Third Kind,7.2,1098,1,1977,11,16
38000000,60,4,9.662715,13,2086,29907685,90.0,Pulse,5.0,150,1,2006,8,11
20000000,17,4,25.28436,1,2086,299965036,100.0,Beverly Hills Cop II,6.1,613,1,1987,5,18
20000000,185,4,8.351385,1,2086,132675402,105.0,Bringing Down the House,5.4,183,1,2003,3,7
19000000,30,4,18.174804,1,2086,272742922,119.0,The Silence of the Lambs,8.1,4443,1,1991,2,1
20000000,1,4,21.815122,46,2086,121697323,94.0,Wayne's World,6.5,728,1,1992,2,14
20000000,1,4,20.99174,2,1,117224271,94.0,Jackass 3D,6.4,428,1,2010,10,15
20000000,60,4,19.636044,33,2086,187884007,116.0,Jaws 2,5.9,406,1,1978,6,16
20000000,2,4,12.25264,17,2086,149281606,91.0,Beverly Hills Chihuahua,4.9,209,1,2008,10,3
13000000,60,4,49.975409,1,2086,318000141,112.0,The Conjuring,7.4,3092,1,2013,7,18
32000000,1,4,13.590677,1,2086,97918663,95.0,Are We There Yet?,5.2,221,1,2005,1,20
20000000,185,4,21.657563,1,2086,100525432,97.0,Tammy,5.0,500,1,2014,7,2
35000000,10,4,43.057323,1,93,131282949,108.0,School of Rock,6.7,1414,1,2003,10,3
18000000,3,4,16.470895,2,2086,122195920,101.0,Mortal Kombat,5.4,442,1,1995,8,18
37000000,185,4,28.703007,1,2086,113086475,109.0,White Chicks,6.3,679,1,2004,6,23
20000000,68,4,40.903931,1,2086,177243185,115.0,The Descendants,6.7,934,1,2011,9,9
20000000,32,4,95.9229,1,12,187000000,134.0,12 Years a Slave,7.9,3674,1,2013,10,18
20000000,1,4,4.748929,7,2086,57588485,118.0,Drumline,6.2,116,1,2002,12,13
20000000,82,4,2.986286,1,2086,60072596,121.0,Why Did I Get Married Too?,6.1,29,1,2010,4,2
20000000,3,4,47.51363,25,2086,53000000,105.0,Edward Scissorhands,7.5,3601,1,1990,12,5
20000000,89,4,53.161905,1,2086,207945075,110.0,Me Before You,7.6,2562,1,2016,6,2
1800000,25,4,15.978136,1,2086,41158757,104.0,The French Connection,7.4,422,1,1971,10,9
20000000,185,4,42.512296,1,2086,183936074,100.0,Bad Moms,6.3,1252,1,2016,7,28
20000000,185,4,10.098722,1,4,48548426,83.0,Date Movie,3.6,222,1,2006,2,17
20000000,2,4,15.341196,1,2,109862682,72.0,Return to Never Land,6.1,290,1,2002,2,14
20000000,7,4,29.023184,1,141,66787908,127.0,Selma,7.4,817,1,2014,12,25
20000000,2,4,19.819893,1,36,135680000,72.0,The Jungle Book 2,5.6,269,1,2003,2,7
20000000,1,4,11.62423,1,2086,67192859,89.0,Boogeyman,4.6,191,1,2005,2,4
20000000,5,4,22.049787,1,2086,84146832,96.0,Premonition,5.8,381,1,2007,2,8
30000000,18,4,9.829859,17,2086,45554533,77.0,The Tigger Movie,6.3,143,1,2000,2,11
20000000,4,4,29.295801,1,2,41596251,123.0,Orphan,6.7,1261,1,2009,7,24
20000000,6,4,14.136476,1,2086,43967255,111.0,Max,6.8,276,1,2015,6,26
20000000,15,4,6.064638,1,2086,86865564,86.0,Epic Movie,3.2,326,1,2007,1,25
20000000,2,4,41.503588,1,66,88346473,128.0,Spotlight,7.8,2686,1,2015,11,6
20000000,8,4,20.495749,1,2086,27640028,110.0,Lakeview Terrace,5.9,292,1,2008,9,19
20000000,60,4,13.906944,1,2086,39143839,102.0,The Grudge 2,5.2,283,1,2006,10,13
20000000,61,4,2.003047,25,2086,37672350,124.0,How Stella Got Her Groove Back,6.0,24,1,1998,8,14
20000000,1,4,11.203335,1,2086,41237648,115.0,Man of the Year,5.8,129,1,2006,10,9
20000000,1,4,8.265317,5,2086,35841901,98.0,The Black Hole,6.1,131,1,1979,12,18
20000000,30,4,18.632156,1,141,65464324,104.0,The American,5.8,481,1,2010,8,31
20000000,195,4,6.92592,1,2086,60000000,127.0,Selena,7.0,114,1,1997,3,21
20000000,7,4,17.165039,1,2086,80547866,82.0,Vampires Suck,4.2,315,1,2010,8,18
25000000,195,4,25.785925,1,1,135330182,143.0,Babel,6.9,1055,1,2006,9,8
19800000,23,4,20.311684,1,2086,41296320,103.0,This Is Where I Leave You,6.5,505,1,2014,9,10
20000000,4,4,20.975165,1,2086,50907234,104.0,Doubt,7.0,435,1,2008,11,27
32000000,1,4,26.509175,3,93,50907422,98.0,Team America: World Police,6.6,660,1,2004,10,10
20000000,60,4,26.497025,1,2086,47241945,92.0,Texas Chainsaw 3D,5.3,465,1,2013,1,3
20000000,185,4,36.819044,13,2086,78378744,86.0,Scary Movie 5,4.6,793,1,2013,4,11
20000000,1,4,7.902536,1,2086,31678778,158.0,Paint Your Wagon,6.2,63,1,1969,10,15
20000000,7,4,30.909699,4,2086,54586584,128.0,Milk,7.1,612,1,2008,11,26
20000000,17,4,16.663797,1,2086,46069568,107.0,Risen,5.7,295,1,2016,2,19
35000000,17,4,27.724913,1,36,68349884,91.0,Ghost Ship,5.3,531,1,2002,10,25
20000000,7,4,25.041992,1,2086,67200000,108.0,Wild Things,6.3,444,1,1998,3,20
20000000,34,4,14.857884,1,2086,45636368,113.0,The Debt,6.3,257,1,2010,4,11
30000000,1,4,23.982956,1,141,47126295,113.0,High Fidelity,7.0,628,1,2000,3,17
20000000,11,4,30.387754,1,3,64822796,112.0,The Bank Job,6.6,697,1,2008,2,28
20000000,1,4,56.481487,1,2086,72258126,108.0,Eternal Sunshine of the Spotless Mind,7.9,3652,1,2004,3,19
20000000,82,4,19.962713,1,2086,32005248,105.0,You Again,6.0,368,1,2010,9,24
20000000,19,4,18.666876,1,2086,65569869,109.0,Street Kings,6.3,363,1,2008,4,10
20000000,1,4,55.964605,1,67,46089287,109.0,The World's End,6.7,1778,1,2013,7,18
20000000,1,4,28.019226,1,8,51416464,98.0,Daybreakers,6.0,634,1,2009,1,6
20000000,82,4,16.176976,1,2086,49779728,104.0,She's Out of My League,5.9,525,1,2010,3,11
20000000,2,4,17.237143,1,1,17425000,109.0,Monte Carlo,6.0,593,1,2011,7,1
9000000,60,4,4.34503,1,2086,27105095,100.0,Stay Alive,5.3,155,1,2006,3,24
20000000,5,4,12.300789,1,1,39300000,88.0,Alpha and Omega,5.3,124,1,2010,9,17
20000000,2,4,15.804814,1,2086,37597471,97.0,The Covenant,5.2,288,1,2006,9,8
40000000,18,4,4.100942,1,6,28972508,89.0,Shorts,5.1,44,1,2009,8,21
20000000,1,4,12.309715,1,2086,21284514,106.0,To Die For,6.7,175,1,1995,5,20
20000000,1,4,62.933899,1,2086,83707310,96.0,Nerve,7.1,2181,1,2016,7,27
20000000,1,4,16.074397,1,2086,20211394,115.0,Appaloosa,6.3,299,1,2008,9,12
806948,9,4,93.067866,1,2086,32000000,109.0,Psycho,8.2,2320,1,1960,6,16
20000000,17,4,17.145287,1,2086,36620508,101.0,My Best Friend's Girl,5.4,220,1,2008,9,19
20000000,89,4,27.256849,1,2086,34077920,103.0,Endless Love,6.7,542,1,2014,2,12
20000000,1,4,14.370111,1,2086,18432000,121.0,Ladyhawke,6.8,260,1,1985,3,27
20000000,5,4,11.090254,2,2086,18253415,114.0,Simon Birch,6.5,52,1,1998,9,11
20000000,195,4,20.82778,1,2086,22222308,124.0,Reign Over Me,7.1,334,1,2007,3,23
15000000,7,4,43.644978,1,2086,56255142,148.0,Into the Wild,7.8,3045,1,2007,9,11
20000000,61,4,8.244324,13,2086,17807569,100.0,School for Scoundrels,5.6,111,1,2006,9,29
20000000,1,4,23.292761,1,1,52302796,94.0,Silent Hill: Revelation 3D,5.0,432,1,2012,10,10
19000000,1,4,64.181668,1,2086,25836616,108.0,From Dusk Till Dawn,6.9,1603,1,1996,1,19
20000000,1,1,13.658985,28,5,100914445,99.0,Kung Fu Hustle,7.2,831,1,2004,2,10
20000000,195,4,10.446722,1,7,73276047,128.0,The Kite Runner,7.3,394,1,2007,10,14
20000000,8,4,32.243357,1,2086,60427839,124.0,21 Grams,7.2,918,1,2003,9,6
20000000,13,4,9.149089,1,2086,16605763,84.0,Paparazzi,5.8,52,1,2004,9,3
20000000,82,4,5.596835,1,2086,17432163,101.0,A Guy Thing,5.3,83,1,2003,1,17
20000000,16,4,10.50098,1,2086,17436509,120.0,Capitalism: A Love Story,7.0,167,1,2009,9,6
20000000,32,4,3.011205,1,2086,15473333,199.0,The Greatest Story Ever Told,6.5,41,1,1965,2,15
19500000,7,4,15.012237,1,3,34854990,111.0,Secret in Their Eyes,6.2,336,1,2015,10,14
25000000,17,4,16.238961,1,2086,14109284,87.0,Disaster Movie,3.0,240,1,2008,8,29
20000000,19,4,15.21229,1,2086,22942221,88.0,Armored,5.5,208,1,2009,12,4
20000000,1,4,6.397042,1,2086,13801755,97.0,The Man Who Knew Too Little,6.5,125,1,1997,11,14
20000000,82,4,19.220789,1,2086,30426096,106.0,What's Your Number?,6.2,671,1,2011,9,30
20000000,13,4,35.232278,1,19,32204030,95.0,Lockout,5.8,715,1,2012,4,12
20000000,18,4,35.542809,1,2086,34560577,96.0,Crank: High Voltage,5.9,861,1,2009,4,16
20000000,195,4,3.476925,1,2086,13391174,123.0,One Night with the King,6.1,12,1,2006,10,13
30000000,1,4,5.133744,1,2086,27674124,101.0,The Quiet American,6.4,81,1,2002,11,22
20000000,68,4,14.031377,1,93,12482775,101.0,The Weather Man,6.0,289,1,2005,10,20
20000000,11,4,17.227376,1,2086,12398628,96.0,Undisputed,6.1,139,1,2002,8,23
20000000,11,4,15.66135,1,2086,17280326,108.0,12 Rounds,5.7,220,1,2009,3,19
20000000,2,4,19.705311,1,141,24145613,116.0,Let Me In,6.7,641,1,2010,10,1
20000000,32,4,29.371987,1,2086,12639297,115.0,Triple 9,5.6,797,1,2016,2,19
20000000,68,4,11.352693,2,2086,10686841,96.0,Deconstructing Harry,7.3,187,1,1997,8,26
20000000,195,4,30.477114,1,2086,36606743,100.0,Burnt,6.3,950,1,2015,10,2
20000000,19,4,12.643703,1,2086,16974459,105.0,Death Sentence,6.5,297,1,2007,8,31
20000000,17,4,9.36146,26,2086,10337477,84.0,Code Name: The Cleaner,4.7,78,1,2007,1,5
20000000,185,4,6.102663,33,2086,11341016,98.0,Connie and Carla,6.4,24,1,2004,4,16
8000000,2,4,0.709143,33,2086,20000000,149.0,Sweet Charity,6.5,15,1,1969,1,1
20000000,1,4,45.742217,1,2086,11110975,148.0,Inherent Vice,6.5,833,1,2014,12,25
20000000,3,4,8.237336,2,2086,16549477,110.0,Battle of the Year,5.9,88,1,2013,9,21
20000000,4,4,2.605374,1,2086,7000000,83.0,An American Carol,4.1,20,1,2008,10,3
12000000,25,4,29.072964,1,2086,15008161,107.0,Machete Kills,5.3,631,1,2013,9,12
20000000,3,4,12.232048,1,6,6420319,106.0,Little Boy,7.0,185,1,2015,4,23
15000000,34,4,27.133277,1,1,27462041,99.0,A Dangerous Method,6.2,571,1,2011,9,30
8700000,1,4,26.093043,1,2086,7659918,100.0,A Scanner Darkly,6.8,532,1,2006,5,25
20000000,1,4,9.292987,1,6,10442808,96.0,Alone in the Dark,3.1,173,1,2005,1,28
20000000,1,4,7.716606,1,2086,5210988,111.0,Bandslam,5.4,126,1,2009,8,6
20000000,30,4,37.629309,1,6,12007070,125.0,A Most Violent Year,6.5,546,1,2014,12,30
20000000,13,4,13.032308,1,2086,4001121,135.0,I'm Not There.,6.6,195,1,2007,10,1
20000000,32,4,15.131867,1,2086,16863583,93.0,The Cold Light of Day,4.8,271,1,2012,4,4
20000000,1,4,10.218307,1,2086,5530764,114.0,The Brothers Bloom,6.8,203,1,2008,9,9
26500000,1,13,60.732738,1,11,159375308,134.0,Princess Mononoke,8.2,1983,1,1997,7,12
2000000,1,4,14.617944,1,2,5048693,104.0,The Proposition,7.1,218,1,2005,10,6
20000000,185,4,5.65327,46,2086,1675706,84.0,Marci X,3.3,12,1,2003,8,22
20000000,6,4,44.566609,1,2086,5359645,107.0,Equilibrium,6.9,1552,1,2002,12,6
40000000,13,25,8.978408,1,1,7400000,125.0,The Children of Huang Shi,6.5,52,1,2008,7,3
10000000,89,4,11.267676,1,33,3727746,122.0,By the Sea,5.4,156,1,2015,11,12
20000000,9,4,3.581906,1,2086,305070,107.0,Rapa Nui,6.2,33,1,1994,9,9
20000000,1,4,10.617236,1,2086,4634062,107.0,Dylan Dog: Dead of Night,4.5,139,1,2011,3,16
20000000,5,4,3.620537,1,2086,346594,110.0,The Tempest,6.0,31,1,2010,12,10
27220000,7,4,28.060472,1,2086,5496951,105.0,The Frozen Ground,6.1,465,1,2013,7,18
22000000,1,4,45.707835,1,141,424208848,181.0,Dances with Wolves,7.6,1046,1,1990,11,9
20000000,185,4,28.497242,1,2086,216197492,92.0,Bad Teacher,5.4,1584,1,2011,5,16
19000000,1,4,11.47316,1,2086,110879513,113.0,Sea of Love,6.7,141,1,1989,9,15
19000000,185,4,25.28132,1,66,70067909,95.0,A Cinderella Story,6.1,713,1,2004,7,10
14000000,1,4,45.99611,1,2086,173046663,111.0,Scream,7.0,1476,1,1996,12,20
19000000,60,4,78.699993,2,12,44017374,144.0,The Shining,8.1,3757,1,1980,5,22
19000000,1,4,76.603233,3,2086,381109762,116.0,Back to the Future,8.0,6079,1,1985,7,3
19000000,17,4,13.664614,1,2086,40846082,93.0,House on Haunted Hill,5.5,209,1,1999,10,29
19000000,15,4,27.494037,1,2086,49830607,101.0,The Switch,5.9,583,1,2010,5,11
18000000,185,4,18.47518,1,93,101564935,95.0,Just Married,5.3,404,1,2003,1,9
19100000,1,4,10.559414,1,2,5728213,109.0,The Devil's Double,6.5,208,1,2011,2,11
20000000,1,4,28.867568,1,2086,54956140,101.0,The Crazies,6.2,633,1,2010,2,26
15000000,2,13,118.968562,1,11,274925095,125.0,Spirited Away,8.3,3840,1,2001,7,20
25000000,6,4,7.436491,2,12,8613462,132.0,The Bounty,6.5,108,1,1984,5,4
19000000,2,4,17.952817,1,2086,18755936,109.0,Sex Drive,6.0,342,1,2008,10,16
19000000,17,4,21.959742,1,6,29922472,100.0,Leap Year,6.4,465,1,2010,1,8
19000000,32,4,4.229942,1,2086,4750000,188.0,The Fall of the Roman Empire,6.0,33,1,1964,3,24
19000000,61,4,11.766564,1,11,6928068,97.0,Take Me Home Tonight,6.2,208,1,2011,3,4
19000000,1,4,0.068228,1,2086,2119994,93.0,The Nutcracker,5.6,5,1,1993,11,24
19000000,1,4,30.205943,1,2086,108047131,90.0,The Amityville Horror,6.0,588,1,2005,4,15
19000000,7,4,26.441669,1,2086,32801173,114.0,Adaptation.,7.3,638,1,2002,12,6
15000000,36,4,15.262492,1,5,46770602,93.0,Land of the Dead,6.0,381,1,2005,6,24
18500000,1,4,44.511363,1,2086,10680275,118.0,Fear and Loathing in Las Vegas,7.2,1301,1,1998,5,22
18500000,1,4,16.665841,1,2086,31912793,100.0,The Invention of Lying,6.0,518,1,2009,9,13
18000000,185,4,36.471231,1,2086,268157400,96.0,Neighbors,6.2,2713,1,2014,5,8
23000000,1,4,85.30318,1,2086,351583407,101.0,The Mask,6.6,2472,1,1994,7,29
18000000,1,4,20.716023,1,2086,151668774,104.0,Big,6.9,993,1,1988,6,3
18000000,185,4,29.487784,1,2086,261572744,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579,1,2006,11,1
18000000,185,4,25.43954,1,2086,141774679,96.0,Legally Blonde,6.1,882,1,2001,7,13
18000000,10,4,15.314027,46,2086,87000000,105.0,Star Trek III: The Search for Spock,6.4,434,1,1984,5,31
19000000,2,4,32.602868,1,2086,144216468,122.0,The Exorcism of Emily Rose,6.3,659,1,2005,9,9
17000000,185,4,9.832326,1,2086,65535067,88.0,Deuce Bigalow: Male Gigolo,5.5,308,1,1999,12,10
16000000,2,4,33.452469,1,2086,19682924,110.0,Left Behind,3.7,392,1,2014,10,3
18000000,68,4,6.501815,23,2086,65070412,106.0,Barbershop 2:  Back in Business,5.6,74,1,2004,1,20
23000000,2,4,26.58873,1,93,76488889,91.0,Bad Santa,6.5,656,1,2003,11,26
16500000,1,4,36.15716,1,93,67683989,94.0,Austin Powers: International Man of Mystery,6.5,1013,1,1997,5,2
18000000,1,4,16.027955,1,66,88923251,94.0,My Big Fat Greek Wedding 2,5.5,322,1,2016,3,23
21000000,7,4,14.329891,1,2086,72417394,99.0,Diary of a Wimpy Kid: Rodrick Rules,6.3,238,1,2011,3,25
18000000,10,4,50.009408,1,2086,98235548,107.0,Predator,7.3,2093,1,1987,6,11
18000000,1,4,31.82675,23,2086,51973029,160.0,Amadeus,7.8,1076,1,1984,10,26
17000000,185,4,36.423717,1,2086,129042871,97.0,Mean Girls,6.9,2320,1,2004,4,30
19800000,11,4,11.693272,1,22,87754044,137.0,Gosford Park,6.8,246,1,2001,11,7
18000000,4,4,12.243887,1,2086,41382841,103.0,Peggy Sue Got Married,5.9,136,1,1986,10,5
18000000,23,4,89.811154,1,2086,103215094,119.0,Birdman,7.4,4535,1,2014,8,27
18000000,68,4,34.694216,1,2086,99206215,98.0,Blue Jasmine,7.0,1098,1,2013,7,25
15000000,1,4,17.50138,1,11,76286096,111.0,United 93,6.9,367,1,2006,4,28
18000000,1,4,18.492655,1,2086,62646763,94.0,Honey,6.0,303,1,2003,11,24
1000000,36,4,14.518598,1,2086,21378361,89.0,The Fog,6.4,311,1,1980,2,8
18000000,8,4,19.234672,1,2086,47088990,106.0,Soul Surfer,6.9,342,1,2011,4,8
18000000,1,4,4.504377,1,2086,24911670,121.0,Catch-22,6.7,72,1,1970,6,24
18000000,13,4,18.379124,1,2086,100000000,103.0,Conan the Destroyer,5.8,383,1,1984,6,29
18000000,195,4,35.524457,9,2086,23000000,129.0,Raging Bull,7.7,938,1,1980,11,14
18000000,89,4,13.472365,1,6,36133014,109.0,Love Happens,5.6,180,1,2009,9,18
18000000,2,4,52.464877,1,141,35692920,94.0,127 Hours,7.0,2606,1,2010,11,5
18000000,13,4,6.961736,28,2086,17200925,115.0,Center Stage,6.8,90,1,2000,5,12
17000000,18,4,9.191187,1,2086,24000000,107.0,Love the Coopers,5.4,167,1,2015,11,12
18000000,1,4,4.492859,1,2086,16702864,92.0,Catch That Kid,4.9,76,1,2004,2,6
30000000,32,4,53.670525,1,2086,34441873,122.0,Steve Jobs,6.8,1573,1,2015,10,9
18000000,1,4,11.725805,1,2086,2945600,98.0,The Legend of the Lone Ranger,3.7,14,1,1981,8,20
21000000,34,4,7.047975,1,6,28008462,109.0,The Tailor of Panama,6.2,92,1,2001,2,11
18000000,11,4,13.628601,1,2086,12000000,108.0,Blow Out,7.3,236,1,1981,7,24
18000000,10,4,16.520516,1,1,10501938,90.0,Getaway,4.9,246,1,2013,8,29
18000000,195,4,14.916264,1,33,8038061,112.0,The Ice Storm,6.9,176,1,1997,9,27
18000000,61,4,9.633711,1,2086,25312387,94.0,And So It Goes,5.7,164,1,2014,7,20
18000000,5,4,3.258422,1,67,14110013,108.0,Dragonslayer,6.5,67,1,1981,6,26
18000000,4,4,24.548633,15,2086,5887457,127.0,Ed Wood,7.3,630,1,1994,9,27
18000000,195,4,17.683563,1,2086,20275812,111.0,Labor Day,6.7,299,1,2013,12,27
18000000,1,21,10.1449,1,1,26527510,120.0,Mongol: The Rise of Genghis Khan,6.5,158,1,2007,9,20
18000000,25,4,31.887978,1,67,25739015,114.0,RockNRolla,6.9,836,1,2008,9,4
25000000,89,4,1.876811,1,11,20719451,117.0,Mao's Last Dancer,6.8,28,1,2009,10,1
18000000,3,4,32.717853,1,2086,6212282,112.0,Midnight Special,6.2,694,1,2016,2,18
18000000,32,4,13.916583,1,2,22309223,116.0,The Railway Man,6.7,273,1,2013,12,26
2700000,1,4,10.47644,1,13,3500000,93.0,The Wraith,5.9,108,1,1986,11,21
18000000,11,4,10.991281,1,2086,676698,103.0,Salton Sea,7.0,104,1,2002,1,1
18000000,2,4,7.871686,1,2086,7972967,93.0,Metallica: Through the Never,6.7,83,1,2013,9,25
18000000,195,4,6.333869,1,93,382174,98.0,The Informers,4.4,60,1,2008,11,5
18000000,1,4,1.138383,1,1,871279,338.0,Carlos,6.7,50,1,2010,5,19
3500000,5,4,18.025206,1,1,34000000,96.0,Day of the Dead,6.9,270,1,1985,7,19
18000000,1,7,9.244181,1,1,1831348,105.0,Renaissance,6.7,77,1,2006,3,16
17900000,13,4,12.752463,1,3,6948633,89.0,Red Sonja,5.0,206,1,1985,4,9
14000000,10,4,22.748174,1,3,13551174,119.0,Red Lights,6.0,376,1,2012,3,2
20000000,185,4,33.436092,3,2086,121463226,113.0,Superbad,7.0,2100,1,2007,8,17
23000000,4,4,28.973074,1,2086,150816700,98.0,Step Up 2: The Streets,6.5,640,1,2008,2,14
